sample_idx	filename	type-token ratio (disjoint windows)	evenness (disjoint windows)	average token length (disjoint windows)	Gini-based dispersion (disjoint windows)	evenness-based dispersion (disjoint windows)	lexical density	rarity
28692	D:\textcomplexity\twitter_output\input_files\28692.conllu	0.92	0.9843856189774725	2.8			0.36	0.2222222222222222
28721	D:\textcomplexity\twitter_output\input_files\28721.conllu	0.9	0.9804820237218406	3.9			0.25	0.0
28730	D:\textcomplexity\twitter_output\input_files\28730.conllu	1.0	1.0	3.4333333333333336			0.28125	0.0
28761	D:\textcomplexity\twitter_output\input_files\28761.conllu	1.0	1.0000000000000002	3.6666666666666665			0.2	0.0
28772	D:\textcomplexity\twitter_output\input_files\28772.conllu	1.0	1.0	2.7			0.3809523809523809	0.125
28775	D:\textcomplexity\twitter_output\input_files\28775.conllu	1.0	1.0000000000000002	3.0			0.2857142857142857	0.0
28819	D:\textcomplexity\twitter_output\input_files\28819.conllu	0.92	0.9843856189774725	3.92			0.3703703703703703	0.2
28866	D:\textcomplexity\twitter_output\input_files\28866.conllu	1.0	1.0	3.45			0.35	0.1428571428571428
28885	D:\textcomplexity\twitter_output\input_files\28885.conllu	1.0	1.0	3.84			0.2	0.2
28888	D:\textcomplexity\twitter_output\input_files\28888.conllu	1.0	1.0	2.95			0.3181818181818182	0.1428571428571428
28900	D:\textcomplexity\twitter_output\input_files\28900.conllu	1.0	1.0	3.333333333333333			0.3684210526315789	0.0
28906	D:\textcomplexity\twitter_output\input_files\28906.conllu	1.0	1.0000000000000002	3.888888888888889			0.3333333333333333	0.0
28988	D:\textcomplexity\twitter_output\input_files\28988.conllu	1.0	1.0	2.8			0.3333333333333333	0.0
29024	D:\textcomplexity\twitter_output\input_files\29024.conllu	0.9791666666666666	0.9965949607578436	3.6041666666666665			0.3265306122448979	0.125
29062	D:\textcomplexity\twitter_output\input_files\29062.conllu	1.0	1.0	3.4			0.3888888888888889	0.1428571428571428
29084	D:\textcomplexity\twitter_output\input_files\29084.conllu	1.0	1.0	3.466666666666667			0.3333333333333333	0.0
29116	D:\textcomplexity\twitter_output\input_files\29116.conllu	1.0	1.0	3.375			0.125	0.0
29129	D:\textcomplexity\twitter_output\input_files\29129.conllu	1.0	1.0	3.333333333333333			0.3333333333333333	0.2
29194	D:\textcomplexity\twitter_output\input_files\29194.conllu	1.0	1.0	3.2			0.2941176470588235	0.2
29229	D:\textcomplexity\twitter_output\input_files\29229.conllu	1.0	1.0	3.2			0.3846153846153846	0.0
29231	D:\textcomplexity\twitter_output\input_files\29231.conllu	1.0	1.0	3.4000000000000004			0.3846153846153846	0.0
29237	D:\textcomplexity\twitter_output\input_files\29237.conllu	1.0	1.0000000000000002	3.5			0.25	0.0
29241	D:\textcomplexity\twitter_output\input_files\29241.conllu	1.0	1.0	3.3			0.3846153846153846	0.2
29260	D:\textcomplexity\twitter_output\input_files\29260.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
29274	D:\textcomplexity\twitter_output\input_files\29274.conllu	1.0	1.0	3.2666666666666666			0.375	0.1666666666666666
29275	D:\textcomplexity\twitter_output\input_files\29275.conllu	1.0	1.0	3.2			0.3636363636363636	0.0
29325	D:\textcomplexity\twitter_output\input_files\29325.conllu	1.0	1.0	3.1			0.3846153846153846	0.2
29372	D:\textcomplexity\twitter_output\input_files\29372.conllu	1.0	1.0000000000000002	3.2222222222222223			0.2222222222222222	0.0
29406	D:\textcomplexity\twitter_output\input_files\29406.conllu	1.0	1.0	3.3			0.35	0.1428571428571428
29407	D:\textcomplexity\twitter_output\input_files\29407.conllu	1.0	1.0	3.84			0.3103448275862069	0.2222222222222222
29434	D:\textcomplexity\twitter_output\input_files\29434.conllu	1.0	1.0	2.9333333333333336			0.375	0.1666666666666666
29499	D:\textcomplexity\twitter_output\input_files\29499.conllu	0.9	0.9804820237218406	3.3			0.3571428571428571	0.2
29505	D:\textcomplexity\twitter_output\input_files\29505.conllu	1.0	1.0	3.45			0.375	0.0
29533	D:\textcomplexity\twitter_output\input_files\29533.conllu	1.0	1.0	3.2666666666666666			0.3157894736842105	0.1666666666666666
29534	D:\textcomplexity\twitter_output\input_files\29534.conllu	1.0	1.0000000000000002	3.166666666666667			0.3333333333333333	0.0
29548	D:\textcomplexity\twitter_output\input_files\29548.conllu	1.0	1.0	3.8			0.3571428571428571	0.2
29555	D:\textcomplexity\twitter_output\input_files\29555.conllu	1.0	1.0000000000000002	2.833333333333333			0.25	0.0
29594	D:\textcomplexity\twitter_output\input_files\29594.conllu	1.0	1.0	3.8			0.3571428571428571	0.0
29595	D:\textcomplexity\twitter_output\input_files\29595.conllu	1.0	1.0000000000000002	3.666666666666667			0.2857142857142857	0.0
29599	D:\textcomplexity\twitter_output\input_files\29599.conllu	1.0	1.0	3.56			0.3571428571428571	0.2
29633	D:\textcomplexity\twitter_output\input_files\29633.conllu	1.0	1.0000000000000002	2.333333333333333			0.2857142857142857	0.0
29684	D:\textcomplexity\twitter_output\input_files\29684.conllu	1.0	1.0000000000000002	3.888888888888889			0.2	0.0
29742	D:\textcomplexity\twitter_output\input_files\29742.conllu	1.0	1.0	3.2			0.3333333333333333	0.2
29781	D:\textcomplexity\twitter_output\input_files\29781.conllu	1.0	1.0	2.76			0.3448275862068966	0.2
29823	D:\textcomplexity\twitter_output\input_files\29823.conllu	0.9666666666666668	0.9934940079072802	3.1			0.3	0.2222222222222222
29881	D:\textcomplexity\twitter_output\input_files\29881.conllu	1.0	1.0	3.066666666666667			0.375	0.1666666666666666
29962	D:\textcomplexity\twitter_output\input_files\29962.conllu	1.0	1.0	3.733333333333333			0.2777777777777778	0.0
29993	D:\textcomplexity\twitter_output\input_files\29993.conllu	1.0	1.0	3.55			0.3571428571428571	0.1333333333333333
30014	D:\textcomplexity\twitter_output\input_files\30014.conllu	1.0	1.0	3.333333333333333			0.3529411764705882	0.0
30040	D:\textcomplexity\twitter_output\input_files\30040.conllu	1.0	1.0	3.1333333333333333			0.3888888888888889	0.0
30041	D:\textcomplexity\twitter_output\input_files\30041.conllu	1.0	1.0	3.533333333333333			0.3548387096774194	0.0909090909090909
30053	D:\textcomplexity\twitter_output\input_files\30053.conllu	1.0	1.0	3.05			0.3333333333333333	0.1428571428571428
30080	D:\textcomplexity\twitter_output\input_files\30080.conllu	1.0	1.0000000000000002	3.333333333333333			0.2857142857142857	0.0
30104	D:\textcomplexity\twitter_output\input_files\30104.conllu	1.0	1.0000000000000002	3.8333333333333335			0.25	0.0
30129	D:\textcomplexity\twitter_output\input_files\30129.conllu	1.0	1.0000000000000002	3.333333333333333			0.2857142857142857	0.0
30137	D:\textcomplexity\twitter_output\input_files\30137.conllu	0.92	0.9843856189774725	2.8			0.3103448275862069	0.1111111111111111
30159	D:\textcomplexity\twitter_output\input_files\30159.conllu	0.95	0.9902410118609204	3.3			0.35	0.1428571428571428
30165	D:\textcomplexity\twitter_output\input_files\30165.conllu	1.0	1.0	3.4			0.3	0.0
30180	D:\textcomplexity\twitter_output\input_files\30180.conllu	1.0	1.0000000000000002	3.0			0.2222222222222222	0.0
30182	D:\textcomplexity\twitter_output\input_files\30182.conllu	1.0	1.0	3.1333333333333333			0.2941176470588235	0.0
30184	D:\textcomplexity\twitter_output\input_files\30184.conllu	1.0	1.0000000000000002	3.2222222222222223			0.2222222222222222	0.0
30223	D:\textcomplexity\twitter_output\input_files\30223.conllu	0.9333333333333332	0.9869880158145604	2.4			0.3684210526315789	0.0
30230	D:\textcomplexity\twitter_output\input_files\30230.conllu	1.0	1.0000000000000002	3.1666666666666665			0.2857142857142857	0.0
30235	D:\textcomplexity\twitter_output\input_files\30235.conllu	1.0	1.0	2.7			0.1666666666666666	0.0
30266	D:\textcomplexity\twitter_output\input_files\30266.conllu	1.0	1.0	2.9000000000000004			0.3636363636363636	0.0
30275	D:\textcomplexity\twitter_output\input_files\30275.conllu	1.0	1.0	3.35			0.3333333333333333	0.1428571428571428
30288	D:\textcomplexity\twitter_output\input_files\30288.conllu	0.9333333333333332	0.9869880158145604	2.466666666666667			0.375	0.1666666666666666
30338	D:\textcomplexity\twitter_output\input_files\30338.conllu	1.0	1.0	3.3			0.3846153846153846	0.0
30354	D:\textcomplexity\twitter_output\input_files\30354.conllu	1.0	1.0	3.0			0.3636363636363636	0.0
30386	D:\textcomplexity\twitter_output\input_files\30386.conllu	1.0	1.0	3.6			0.375	0.0
30388	D:\textcomplexity\twitter_output\input_files\30388.conllu	0.97	0.995457598536264	3.72			0.3831775700934579	0.1707317073170731
30453	D:\textcomplexity\twitter_output\input_files\30453.conllu	1.0	1.0	2.0			0.2	0.0
30528	D:\textcomplexity\twitter_output\input_files\30528.conllu	1.0	1.0	3.1			0.3636363636363636	0.0
30543	D:\textcomplexity\twitter_output\input_files\30543.conllu	1.0	1.0	2.5			0.2	0.0
30606	D:\textcomplexity\twitter_output\input_files\30606.conllu	1.0	1.0000000000000002	2.7777777777777777			0.3636363636363636	0.0
30617	D:\textcomplexity\twitter_output\input_files\30617.conllu	1.0	1.0	3.4000000000000004			0.2857142857142857	0.0
30624	D:\textcomplexity\twitter_output\input_files\30624.conllu	1.0	1.0	2.5			0.25	0.0
30631	D:\textcomplexity\twitter_output\input_files\30631.conllu	1.0	1.0000000000000002	3.6666666666666665			0.2	0.0
30637	D:\textcomplexity\twitter_output\input_files\30637.conllu	1.0	1.0	3.733333333333333			0.375	0.1666666666666666
30660	D:\textcomplexity\twitter_output\input_files\30660.conllu	1.0	1.0	3.5			0.1818181818181818	0.0
30670	D:\textcomplexity\twitter_output\input_files\30670.conllu	1.0	1.0	3.0			0.35	0.1428571428571428
30688	D:\textcomplexity\twitter_output\input_files\30688.conllu	1.0	1.0	3.68			0.2692307692307692	0.0
30692	D:\textcomplexity\twitter_output\input_files\30692.conllu	1.0	1.0000000000000002	3.666666666666667			0.3333333333333333	0.0
30711	D:\textcomplexity\twitter_output\input_files\30711.conllu	1.0	1.0	3.84			0.3793103448275862	0.0909090909090909
30718	D:\textcomplexity\twitter_output\input_files\30718.conllu	1.0	1.0000000000000002	3.6666666666666665			0.2222222222222222	0.0
30779	D:\textcomplexity\twitter_output\input_files\30779.conllu	1.0	1.0	3.0			0.3888888888888889	0.0
30783	D:\textcomplexity\twitter_output\input_files\30783.conllu	1.0	1.0	3.5			0.25	0.0
30790	D:\textcomplexity\twitter_output\input_files\30790.conllu	1.0	1.0	2.533333333333333			0.3125	0.2
30792	D:\textcomplexity\twitter_output\input_files\30792.conllu	1.0	1.0000000000000002	3.888888888888889			0.3333333333333333	0.0
30814	D:\textcomplexity\twitter_output\input_files\30814.conllu	1.0	1.0	3.2			0.3461538461538461	0.2222222222222222
30818	D:\textcomplexity\twitter_output\input_files\30818.conllu	1.0	1.0	2.8000000000000003			0.2941176470588235	0.2
30860	D:\textcomplexity\twitter_output\input_files\30860.conllu	0.95	0.9902410118609204	3.45			0.25	0.0
30872	D:\textcomplexity\twitter_output\input_files\30872.conllu	0.9333333333333332	0.9869880158145604	2.8666666666666667			0.1818181818181818	0.1666666666666666
30874	D:\textcomplexity\twitter_output\input_files\30874.conllu	1.0	1.0000000000000002	3.0			0.2857142857142857	0.0
30897	D:\textcomplexity\twitter_output\input_files\30897.conllu	1.0	1.0	2.75			0.25	0.0
30904	D:\textcomplexity\twitter_output\input_files\30904.conllu	1.0	1.0	3.6666666666666665			0.3684210526315789	0.1428571428571428
30910	D:\textcomplexity\twitter_output\input_files\30910.conllu	1.0	1.0	2.9142857142857146			0.3888888888888889	0.0
30930	D:\textcomplexity\twitter_output\input_files\30930.conllu	1.0	1.0	3.1666666666666665			0.34375	0.0
30933	D:\textcomplexity\twitter_output\input_files\30933.conllu	1.0	1.0	3.1666666666666665			0.34375	0.0
30945	D:\textcomplexity\twitter_output\input_files\30945.conllu	1.0	1.0	3.8			0.3888888888888889	0.1428571428571428
30952	D:\textcomplexity\twitter_output\input_files\30952.conllu	1.0	1.0000000000000002	3.0			0.3333333333333333	0.0
30955	D:\textcomplexity\twitter_output\input_files\30955.conllu	0.9333333333333332	0.9869880158145604	2.8			0.3529411764705882	0.0
30980	D:\textcomplexity\twitter_output\input_files\30980.conllu	0.9	0.9804820237218406	3.45			0.25	0.0
30992	D:\textcomplexity\twitter_output\input_files\30992.conllu	1.0	1.0	2.75			0.25	0.0
30995	D:\textcomplexity\twitter_output\input_files\30995.conllu	1.0	1.0	2.8			0.3809523809523809	0.0
31028	D:\textcomplexity\twitter_output\input_files\31028.conllu	1.0	1.0	3.9			0.2307692307692307	0.0
31062	D:\textcomplexity\twitter_output\input_files\31062.conllu	0.95	0.9902410118609204	3.6			0.2727272727272727	0.0
31067	D:\textcomplexity\twitter_output\input_files\31067.conllu	1.0	1.0	2.75			0.25	0.0
31118	D:\textcomplexity\twitter_output\input_files\31118.conllu	1.0	1.0	3.6			0.3928571428571428	0.0
31130	D:\textcomplexity\twitter_output\input_files\31130.conllu	1.0	1.0000000000000002	3.0			0.25	0.0
31135	D:\textcomplexity\twitter_output\input_files\31135.conllu	1.0	1.0000000000000002	2.6666666666666665			0.3846153846153846	0.0
31137	D:\textcomplexity\twitter_output\input_files\31137.conllu	1.0	1.0	3.6			0.3333333333333333	0.0
31140	D:\textcomplexity\twitter_output\input_files\31140.conllu	0.9333333333333332	0.9869880158145604	3.0			0.3157894736842105	0.0
31189	D:\textcomplexity\twitter_output\input_files\31189.conllu	1.0	1.0	3.84			0.3703703703703703	0.2
31208	D:\textcomplexity\twitter_output\input_files\31208.conllu	1.0	1.0000000000000002	3.0			0.2727272727272727	0.0
31213	D:\textcomplexity\twitter_output\input_files\31213.conllu	1.0	1.0	3.2666666666666666			0.3125	0.2
31264	D:\textcomplexity\twitter_output\input_files\31264.conllu	0.95	0.9918279058188244	2.325			0.3571428571428571	0.1333333333333333
31279	D:\textcomplexity\twitter_output\input_files\31279.conllu	1.0	1.0	3.0			0.3333333333333333	0.0
31287	D:\textcomplexity\twitter_output\input_files\31287.conllu	1.0	1.0	3.4000000000000004			0.3	0.1666666666666666
31313	D:\textcomplexity\twitter_output\input_files\31313.conllu	1.0	1.0	3.75			0.375	0.1111111111111111
31315	D:\textcomplexity\twitter_output\input_files\31315.conllu	1.0	1.0000000000000002	3.5			0.375	0.0
31317	D:\textcomplexity\twitter_output\input_files\31317.conllu	1.0	1.0	3.5			0.3076923076923077	0.0
31371	D:\textcomplexity\twitter_output\input_files\31371.conllu	1.0	1.0000000000000002	3.888888888888889			0.1111111111111111	0.0
31382	D:\textcomplexity\twitter_output\input_files\31382.conllu	1.0	1.0	3.55			0.375	0.1111111111111111
31417	D:\textcomplexity\twitter_output\input_files\31417.conllu	1.0	1.0	3.0			0.25	0.0
31422	D:\textcomplexity\twitter_output\input_files\31422.conllu	0.975	0.9959139529094122	3.5			0.3902439024390244	0.1875
31433	D:\textcomplexity\twitter_output\input_files\31433.conllu	1.0	1.0	3.2			0.3333333333333333	0.2
31480	D:\textcomplexity\twitter_output\input_files\31480.conllu	1.0	1.0	3.5			0.3636363636363636	0.0
31488	D:\textcomplexity\twitter_output\input_files\31488.conllu	1.0	1.0	2.9333333333333336			0.3333333333333333	0.2
31501	D:\textcomplexity\twitter_output\input_files\31501.conllu	1.0	1.0000000000000002	3.666666666666667			0.2857142857142857	0.0
31534	D:\textcomplexity\twitter_output\input_files\31534.conllu	0.95	0.9902410118609204	3.6			0.3333333333333333	0.0
31544	D:\textcomplexity\twitter_output\input_files\31544.conllu	1.0	1.0	3.3			0.3571428571428571	0.2
31567	D:\textcomplexity\twitter_output\input_files\31567.conllu	0.8888888888888888	0.9727652780181634	3.444444444444444			0.1111111111111111	0.0
31584	D:\textcomplexity\twitter_output\input_files\31584.conllu	1.0	1.0	3.6666666666666665			0.2941176470588235	0.0
31591	D:\textcomplexity\twitter_output\input_files\31591.conllu	0.95	0.9902410118609204	3.3			0.35	0.1428571428571428
31601	D:\textcomplexity\twitter_output\input_files\31601.conllu	1.0	1.0	3.88			0.3461538461538461	0.1111111111111111
31671	D:\textcomplexity\twitter_output\input_files\31671.conllu	1.0	1.0	3.25			0.3636363636363636	0.125
31679	D:\textcomplexity\twitter_output\input_files\31679.conllu	1.0	1.0000000000000002	2.555555555555556			0.3333333333333333	0.0
31683	D:\textcomplexity\twitter_output\input_files\31683.conllu	1.0	1.0	3.48			0.2962962962962963	0.125
31711	D:\textcomplexity\twitter_output\input_files\31711.conllu	1.0	1.0	3.64			0.3571428571428571	0.1
31728	D:\textcomplexity\twitter_output\input_files\31728.conllu	1.0	1.0	3.5			0.3846153846153846	0.2
31756	D:\textcomplexity\twitter_output\input_files\31756.conllu	0.96	0.9921928094887362	3.24			0.3703703703703703	0.1
31782	D:\textcomplexity\twitter_output\input_files\31782.conllu	1.0	1.0	3.1			0.3478260869565217	0.125
31830	D:\textcomplexity\twitter_output\input_files\31830.conllu	1.0	1.0	3.8			0.3703703703703703	0.2
31835	D:\textcomplexity\twitter_output\input_files\31835.conllu	1.0	1.0	3.933333333333333			0.3157894736842105	0.0
31842	D:\textcomplexity\twitter_output\input_files\31842.conllu	0.875	0.9811682623455074	3.45			0.3863636363636363	0.2352941176470588
31883	D:\textcomplexity\twitter_output\input_files\31883.conllu	1.0	1.0000000000000002	3.333333333333333			0.1666666666666666	0.0
31904	D:\textcomplexity\twitter_output\input_files\31904.conllu	1.0	1.0	3.72			0.16	0.0
31905	D:\textcomplexity\twitter_output\input_files\31905.conllu	1.0	1.0	3.72			0.3571428571428571	0.1
31933	D:\textcomplexity\twitter_output\input_files\31933.conllu	1.0	1.0000000000000002	3.666666666666667			0.1666666666666666	0.0
32020	D:\textcomplexity\twitter_output\input_files\32020.conllu	1.0	1.0000000000000002	3.5			0.3333333333333333	0.0
32069	D:\textcomplexity\twitter_output\input_files\32069.conllu	1.0	1.0000000000000002	3.111111111111111			0.3636363636363636	0.0
32077	D:\textcomplexity\twitter_output\input_files\32077.conllu	1.0	1.0	2.933333333333333			0.375	0.1666666666666666
32080	D:\textcomplexity\twitter_output\input_files\32080.conllu	1.0	1.0	3.0			0.3571428571428571	0.2
32109	D:\textcomplexity\twitter_output\input_files\32109.conllu	0.9333333333333332	0.9869880158145604	2.8666666666666667			0.2777777777777778	0.2
32110	D:\textcomplexity\twitter_output\input_files\32110.conllu	0.95	0.9902410118609204	3.15			0.391304347826087	0.2222222222222222
32184	D:\textcomplexity\twitter_output\input_files\32184.conllu	1.0	1.0	2.8			0.3846153846153846	0.2
32189	D:\textcomplexity\twitter_output\input_files\32189.conllu	1.0	1.0	3.8			0.3448275862068966	0.2
